id;title;description;availability;condition;price;link;image_link;brand
488;opal;"<p>Opal</p>\n<p>Size: 19x15x9mm</p>\n<p>Weight: 15.80ct.</p>\n<p>Natural not treated. Mexic.</p>";"in stock";new;94;https://gemmesterra.com/Botiga/en/home/488-opal.html;http://gemmesterra.com/Botiga/867/OPAL.jpg;Gemmesterra
490;moonstone;"<p>Moonstone</p>\n<p>Size: 11x11x8mm</p>\n<p>Weight: 8.15ct.</p>\n<p>Natural not treated. India</p>";"in stock";new;15;https://gemmesterra.com/Botiga/en/home/490-moonstone.html;http://gemmesterra.com/Botiga/863/MOONSTONE.jpg;Gemmesterra
492;star garnet ring;"<p>Star garnet ring</p>\n<p>Size: 20x8mm. (garnet)</p>\n<p>Weight: 54ct.</p>\n<p>Natural not treated. Silver</p>\n<p>Garnet from India.</p>";"in stock";new;92;https://gemmesterra.com/Botiga/en/home/492-star-garnet-ring.html;http://gemmesterra.com/Botiga/869/STAR_GARNET_RING.jpg;Gemmesterra
494;citrine quartz;"<p>Citrine quartz.</p>\n<p>Faceting rough. Clean.</p>\n<p>yellow tone</p>\n<p>Weight: 55 ct.</p>\n<p><br />natural. Unheated<br /><br />Madagascar</p>";"in stock";new;22;https://gemmesterra.com/Botiga/en/home/494-citrine-quartz.html;http://gemmesterra.com/Botiga/878/CITRINE_QUARTZ.jpg;Gemmesterra
496;spinel;"<p>Faceted spinel.</p>\n<p>Weight: 1.20ct.</p>\n<p>Size: 6,6x 5,6x4mm.</p>\n<p>Natural not treated. Sri Lanka.</p>\n<p>Oval cut.</p>\n<p> </p>";"in stock";new;120;https://gemmesterra.com/Botiga/en/home/496-espinela.html;http://gemmesterra.com/Botiga/885/SPINEL.jpg;Gemmesterra
498;sphalerite;"<p>Sphalerite faceted round.</p>\n<p>Not treated.</p>\n<p>3,30ct</p>\n<p>8,7x6mm</p>";"in stock";new;99;https://gemmesterra.com/Botiga/en/home/498-sphalerite.html;http://gemmesterra.com/Botiga/887/SPHALERITE.jpg;Gemmesterra
499;turmaline;"<p>Turmaline faceted oval.</p>\n<p>Untreated.</p>\n<p>2,90ct</p>\n<p>7,2x10,2x5mm</p>";"in stock";new;87;https://gemmesterra.com/Botiga/en/home/499-turmaline.html;http://gemmesterra.com/Botiga/889/TURMALINE.jpg;Gemmesterra
500;turmaline;"<p>Turmaline faceted rectangle.</p>\n<p>untreated.</p>\n<p>2,60ct.</p>\n<p>8,2x7,1x4,6mm</p>";"in stock";new;78;https://gemmesterra.com/Botiga/en/home/500-turmaline.html;http://gemmesterra.com/Botiga/890/TURMALINE.jpg;Gemmesterra
503;spinel;"<p>Spinel facet oval</p>\n<p>Myanmar.</p>\n<p>Untreated</p>\n<p>2,40ct</p>\n<p>9,8 x 6,5 x 4,9 mm</p>";"in stock";new;100;https://gemmesterra.com/Botiga/en/home/503-spinel.html;http://gemmesterra.com/Botiga/893/SPINEL.jpg;Gemmesterra
505;demantoide garnet;"<p>Demantoide garnet. Facet oval.</p>\n<p>Russia.</p>\n<p>Untreated.</p>\n<p>0,85 ct.</p>\n<p>6x5mm</p>";"in stock";new;255;https://gemmesterra.com/Botiga/en/home/505-demantoide-garnet.html;http://gemmesterra.com/Botiga/896/DEMANTOIDE_GARNET.jpg;Gemmesterra
506;peridot;"<p>Peridot . Facet pear.</p>\n<p>Pakistan.</p>\n<p>Untreated.</p>\n<p>1,80ct.</p>\n<p>9x7x4,5mm</p>";"in stock";new;54;https://gemmesterra.com/Botiga/en/home/506-peridot.html;http://gemmesterra.com/Botiga/898/PERIDOT.jpg;Gemmesterra
507;peridot;"<p>Peridot . Faceted, oval.</p>\n<p>Pakistà.</p>\n<p>Untreated.</p>\n<p>1,90ct.</p>\n<p>8,5x7x4mm</p>";"in stock";new;57;https://gemmesterra.com/Botiga/en/home/507-peridot.html;http://gemmesterra.com/Botiga/901/PERIDOT.jpg;Gemmesterra
508;peridot 2,65ct;"<p>Peridot . Faceted cushion.</p>\n<p>Pakistà.</p>\n<p>Untreated.</p>\n<p>2,65ct.</p>\n<p>8x7,8x5mm</p>";"in stock";new;79;https://gemmesterra.com/Botiga/en/home/508-peridot.html;http://gemmesterra.com/Botiga/903/PERIDOT_2;Gemmesterra
509;peridot 0,40ct aprox. (1u);"<p>Peridot . Facet oval.</p>\n<p>Islas Canarias.</p>\n<p>12e per unit.</p>\n<p>Untreated.</p>\n<p>0,40ct.</p>\n<p>6x4x2,5mm</p>\n<p>This peridot is from Lanzarote, from when was the explotation on and it was cut in Germany.</p>";"in stock";new;12;https://gemmesterra.com/Botiga/en/home/509-peridot-040ct.html;http://gemmesterra.com/Botiga/905/PERIDOT_0;Gemmesterra
510;aquamarine 3,20ct.;"<p>Aquamarine. </p>\n<p>Pakistan.</p>\n<p>Untreated.</p>\n<p>3,20ct.</p>\n<p>10,5 x 8,3 x 5,9 mm</p>";"in stock";new;96;https://gemmesterra.com/Botiga/en/home/510-aquamarine-320ct.html;http://gemmesterra.com/Botiga/907/AQUAMARINE_3;Gemmesterra
511;sphalerite 32,27ct.;"<p>Sphalerite faceted round.</p>\n<p>Spain.</p>\n<p>Untreated.</p>\n<p>32,70ct.</p>\n<p>8,4mm round x12,2mm</p>";"in stock";new;655;https://gemmesterra.com/Botiga/en/home/511-sphalerite-3227ct.html;http://gemmesterra.com/Botiga/909/SPHALERITE_32;Gemmesterra
512;sillimanite 2,60ct.;"<p>Sillimanite. Facet oval </p>\n<p>Africa.</p>\n<p>Untreated.</p>\n<p>2,60ct.</p>\n<p>9,7 X 6,6 X 5,3mm.</p>\n<p> </p>";"in stock";new;42;https://gemmesterra.com/Botiga/en/home/512-sillimanite-015ct.html;http://gemmesterra.com/Botiga/913/SILLIMANITE_2;Gemmesterra
513;granate demantoide  0,15ct.;"<p>Demantoide garnet. Facet round 0,15ct.</p>\n<p>Russia.</p>\n<p>Untreated.</p>\n<p>0,15ct. </p>\n<p>3mm.</p>";"in stock";new;100;https://gemmesterra.com/Botiga/en/home/513-granate-demantoide-015ct.html;http://gemmesterra.com/Botiga/914/GRANATE_DEMANTOIDE__0;Gemmesterra
514;rodolite garnet 2ct.;"<p> Rodolite Garnet. Tanzania.</p>\n<p>Facet, fantasy octogonal.</p>\n<p>Untreated.</p>\n<p>2 ct.</p>\n<p>7,5x7,5x4,5mm</p>\n<p> </p>";"in stock";new;60;https://gemmesterra.com/Botiga/en/home/514-rodolite-garnet-2ct.html;http://gemmesterra.com/Botiga/915/RODOLITE_GARNET_2ct..jpg;Gemmesterra
515;turmaline niger 2ct.;"<p>Turmaline. Nigeria.</p>\n<p>Facet rectangular.</p>\n<p>2ct.</p>\n<p>Untreated.</p>\n<p>13x5,5x3mm.</p>";"in stock";new;90;https://gemmesterra.com/Botiga/en/home/515-turmaline-niger-2ct.html;http://gemmesterra.com/Botiga/919/TURMALINE_NIGER_2ct..jpg;Gemmesterra
517;sphalerite 14,60ct.;"<p>Sphalerite. Santander. Spain.</p>\n<p>Faceted trillion.</p>\n<p>Untreated.</p>\n<p>14mm</p>\n<p>14,60 ct.</p>\n<p> </p>";"in stock";new;430;https://gemmesterra.com/Botiga/en/home/517-sphalerite-1460ct.html;http://gemmesterra.com/Botiga/925/SPHALERITE_14;Gemmesterra
518;sphalerite 17,10ct.;"<p>Sphalerite. Santander. Spain.</p>\n<p>Facet. T. round</p>\n<p>Untreated.</p>\n<p>15mm</p>\n<p>17,10 ct.</p>";"in stock";new;340;https://gemmesterra.com/Botiga/en/home/518-sphalerite-1710ct.html;http://gemmesterra.com/Botiga/929/SPHALERITE_17;Gemmesterra
519;turmaline 0,90ct.;"<p>Turmaline. Afganistan.</p>\n<p>Facet radial.</p>\n<p>Untreated.</p>\n<p>0,90ct.</p>\n<p>7mm. </p>";"in stock";new;36;https://gemmesterra.com/Botiga/en/home/519-turmaline-090ct.html;http://gemmesterra.com/Botiga/933/TURMALINE_0;Gemmesterra
520;quiastolite  13,90 gr.;"<p>Quiastolite. Lámina. Slice.</p>\n<p>Asturias.</p>\n<p>Untreated.</p>\n<p>13,90 gr. </p>\n<p>40mm. aprox.</p>";"in stock";new;9;https://gemmesterra.com/Botiga/en/home/520-quiastolite-1390-gr.html;http://gemmesterra.com/Botiga/936/QUIASTOLITE__13;Gemmesterra
521;quiastolite  5,30 gr.;"<p>Quiastolite. Lámina. Slice.</p>\n<p>Asturias.</p>\n<p>Untreated.</p>\n<p>5,30 gr. </p>\n<p>30mm. aprox.</p>";"in stock";new;9;https://gemmesterra.com/Botiga/en/home/521-quiastolite-1390-gr.html;http://gemmesterra.com/Botiga/940/QUIASTOLITE__5;Gemmesterra
522;turquoise set 4 u.;"<p>Turquoise. Set 4 u.</p>\n<p>Arizona.</p>\n<p>Untreated.</p>\n<p>11,95gr</p>";"in stock";new;56;https://gemmesterra.com/Botiga/en/home/522-turquoise-set-4-u.html;http://gemmesterra.com/Botiga/943/TURQUOISE_SET_4_u..jpg;Gemmesterra
523;ruby 0,80ct.;"<p>Ruby. Winza (Tz)</p>\n<p>Facet pear.</p>\n<p>0,80 ct.</p>\n<p>6,7x5,5mm.</p>\n<p>Untreated.</p>\n<p> </p>";"in stock";new;800;https://gemmesterra.com/Botiga/en/home/523-ruby-080ct.html;http://gemmesterra.com/Botiga/945/RUBY_0;Gemmesterra
524;microcline 1ct.;"<p>Microcline. Rusia.</p>\n<p>Facet oval.</p>\n<p>1 ct.</p>\n<p>8x6mm.</p>\n<p>Untreated</p>";"in stock";new;100;https://gemmesterra.com/Botiga/en/home/524-microcline-1ct.html;http://gemmesterra.com/Botiga/948/MICROCLINE_1ct..jpg;Gemmesterra
525;sphene  0,65ct.;"<p>Sphene. Africa.</p>\n<p>Facetada oval.</p>\n<p>0,65 ct.</p>\n<p>6,8x4,4mm.</p>\n<p>Untreated.</p>";"in stock";new;30;https://gemmesterra.com/Botiga/en/home/525-sphene-065ct.html;http://gemmesterra.com/Botiga/951/SPHENE__0;Gemmesterra
526;hessonite garnet 1,80ct.;"<p>Hessonite garnet. Africa.</p>\n<p>Facet oval.</p>\n<p>1,80 ct.</p>\n<p>8,4x6,5x3,8mm</p>\n<p>Untreated.</p>";"in stock";new;60;https://gemmesterra.com/Botiga/en/home/526-hessonite-garnet-180ct.html;http://gemmesterra.com/Botiga/954/HESSONITE_GARNET_1;Gemmesterra
527;turmaline 3,60 ct.;"<p>Turmaline. Slice.</p>\n<p>Afganistan.</p>\n<p>3,60 ct.</p>\n<p>16,5 x 9,5x2,2mm</p>\n<p>Untreated.</p>";"in stock";new;42;https://gemmesterra.com/Botiga/en/home/527-turmaline-360-ct.html;http://gemmesterra.com/Botiga/957/TURMALINE_3;Gemmesterra
528;turmaline 2,35 ct.;"<p>Turmaline. Slice, polished.</p>\n<p>Afganistan.</p>\n<p>2,35 ct.</p>\n<p>13,5x8,5x1,9mm</p>\n<p>Untreated.</p>";"in stock";new;42;https://gemmesterra.com/Botiga/en/home/528-turmaline-235-ct.html;http://gemmesterra.com/Botiga/960/TURMALINE_2;Gemmesterra
529;rose quartz 5,30ct.;"<p>Rose quartz. </p>\n<p>Madagascar.</p>\n<p>Faceted hexagonal.</p>\n<p>5,30 ct.</p>\n<p>11mm.</p>\n<p>Untreated.</p>";"in stock";new;26;https://gemmesterra.com/Botiga/en/home/529-rose-quartz-530ct.html;http://gemmesterra.com/Botiga/964/ROSE_QUARTZ_5;Gemmesterra
530;andalucite  0,45ct.;"<p>Andalucite. </p>\n<p>Mozambique.</p>\n<p>Faceted oval.</p>\n<p>0,45 ct.</p>\n<p>5,7x4,4mm.</p>\n<p>Untreated.</p>";"in stock";new;28;https://gemmesterra.com/Botiga/en/home/530-andalucite-045ct.html;http://gemmesterra.com/Botiga/977/ANDALUCITE__0;Gemmesterra
531;aquamarine 4,85ct.;"<p>Aquamarine. </p>\n<p>Africa.</p>\n<p>Faceted oval.</p>\n<p>4,85 ct.</p>\n<p>11,8x9,3x7,6 mm.</p>\n<p>Untreated.</p>";"in stock";new;120;https://gemmesterra.com/Botiga/en/home/531-aquamarine-485ct.html;http://gemmesterra.com/Botiga/970/AQUAMARINE_4;Gemmesterra
532;meteorite 30 gr.;"";"in stock";new;45;https://gemmesterra.com/Botiga/en/home/532-meteorite-30-gr.html;http://gemmesterra.com/Botiga/973/METEORITE_30_gr..jpg;Gemmesterra
533;tectite libian glass 2,97 gr.;"<p>Tectite, Libian glass.</p>\n<p>2,97 gr.</p>\n<p>28,5x21,5x6,7 mm.</p>";"in stock";new;35;https://gemmesterra.com/Botiga/en/home/533-tectite-libian-glass-297-gr.html;http://gemmesterra.com/Botiga/979/TECTITE_LIBIAN_GLASS_2;Gemmesterra
534;tectite moldavite 4,65 gr.;"<p>Tectite moldavite.</p>\n<p>4,65 gr.</p>\n<p>18,8x18,6x10,3 mm.</p>";"in stock";new;32;https://gemmesterra.com/Botiga/en/home/534-tectite-moldavite-465-gr.html;http://gemmesterra.com/Botiga/984/TECTITE_MOLDAVITE_4;Gemmesterra
535;tectita indochinita 5,65 gr;"<p>Tectite, indochinite.</p>\n<p>5,65 gr.</p>\n<p>24,5x18,8x10 mm.</p>";"in stock";new;14;https://gemmesterra.com/Botiga/en/home/535-tectita-indochinita-565-gr.html;http://gemmesterra.com/Botiga/985/TECTITA_INDOCHINITA_5;Gemmesterra
536;zircon  1,15ct.;"<p>Zircon. Tanzania.</p>\n<p>Facet oval.</p>\n<p>1,15ct.</p>\n<p>5,8x4,8x3,7 mm</p>\n<p>Untreated.</p>";"in stock";new;35;https://gemmesterra.com/Botiga/en/home/536-zircon-115ct.html;http://gemmesterra.com/Botiga/987/ZIRCON__1;Gemmesterra
547;garnet spessartite 2,95 ct;"<p>Garnet spesartite. 2,95ct.</p>\n<p>Faceted pear.</p>\n<p>Namibia</p>\n<p>Untreated.</p>";"in stock";new;118;https://gemmesterra.com/Botiga/en/home/547-granat-spersatita.html;http://gemmesterra.com/Botiga/1000/GARNET_SPESSARTITE_2;Gemmesterra
548;hessonite garnet;"<p>Hessonite Garnet.</p>\n<p>Faceted oval.</p>\n<p>1,90ct</p>\n<p>Untreated.</p>\n<p>Sri Lanka </p>";"in stock";new;67;https://gemmesterra.com/Botiga/en/home/548-granat-hessonita.html;http://gemmesterra.com/Botiga/1053/HESSONITE_GARNET.jpg;Gemmesterra
549;spinel 1,85ct;"";"in stock";new;65;https://gemmesterra.com/Botiga/en/home/549-espinela.html;http://gemmesterra.com/Botiga/1055/SPINEL_1;Gemmesterra
550;aquamarine 8,91;"<p>Aquamarine. GEM TYPEAquamarineSHAPERound</p>\n<p>WEIGHT8.91 Ct.SIZE13 X 13 X 8.5 mmQUANTITY1 PieceCOLORSky BlueCLARITYI1-I2LUSTERSuperiorORIGINBrazilTREATMENTNoneHARDNESS7.5-8</p>\n<p> </p>";"in stock";new;180;https://gemmesterra.com/Botiga/en/home/550-aquamarine-320ct.html;http://gemmesterra.com/Botiga/990/AQUAMARINE_8;Gemmesterra
551;aquamarine 3,38ct;"<p>Aquamarine. 3,38ct TYPEAquamarineSHAPERoundWEIGHT8.9</p>\n<p>1 Ct.SIZE13 X 13 X 8.5 mmQUANTITY1 PieceCOLORSky BlueCLARITYI1-I2LUSTERSuperiorORIGINBrazilTREATMENTNoneHARDNESS7.5-8</p>\n<p> </p>";"in stock";new;90;https://gemmesterra.com/Botiga/en/home/551-aquamarine-320ct.html;http://gemmesterra.com/Botiga/991/AQUAMARINE_3;Gemmesterra
552;aquamarine 2,95ct;"<p>Aquama</p>\n<dl><dt>GEM TYPE</dt><dd>Aquamarine</dd><dt>SHAPE</dt><dd>Pear Shape</dd><dt>WEIGHT</dt><dd>2.95 Ct.</dd><dt>SIZE</dt><dd>12.5 X 8.5 X 5.5 mm</dd><dt>QUANTITY</dt><dd>1 Piece</dd><dt>COLOR</dt><dd>Platinum Blue</dd><dt>CLARITY</dt><dd>SI</dd><dt>LUSTER</dt><dd>Superior</dd><dt>ORIGIN</dt><dd>Brazil</dd><dt>TREATMENT</dt><dd>None</dd><dt>HARDNESS</dt><dd>7.5-8</dd></dl>\n<p> </p>";"in stock";new;99;https://gemmesterra.com/Botiga/en/home/552-aquamarine-320ct.html;http://gemmesterra.com/Botiga/992/AQUAMARINE_2;Gemmesterra
553;tsavorite garnet;"<p> </p>\n<p> </p>\n<p> </p>\n<dl><dt>GEM TYPE</dt><dd>Tsavorite Garnet</dd><dt>SHAPE</dt><dd>Oval</dd><dt>WEIGHT</dt><dd>1.16 Ct.</dd><dt>SIZE</dt><dd>6.5 X 5.5 X 3.2 mm</dd><dt>QUANTITY</dt><dd>1 Piece</dd><dt>COLOR</dt><dd>Top Green</dd><dt>CLARITY</dt><dd>I1-I2</dd><dt>LUSTER</dt><dd>Superior</dd><dt>ORIGIN</dt><dd>Kenya</dd><dt>TREATMENT</dt><dd>None</dd><dt>HARDNESS</dt><dd>7-7.5</dd></dl>\n<p> </p>";"in stock";new;310;https://gemmesterra.com/Botiga/en/home/553-tsavorite-garnet.html;http://gemmesterra.com/Botiga/993/TSAVORITE_GARNET.jpg;Gemmesterra
554;aquamarine 2,81ct;"<dl><dt>GEM TYPE</dt><dd>Aquamarine</dd><dt>SHAPE</dt><dd>Oval</dd><dt>WEIGHT</dt><dd>2.81 Ct.</dd><dt>SIZE</dt><dd>10.2 X 9.2 X 5.4 mm</dd><dt>QUANTITY</dt><dd>1 Piece</dd><dt>COLOR</dt><dd>Sky Blue</dd><dt>CLARITY</dt><dd>I1-I2</dd><dt>LUSTER</dt><dd>Superior</dd><dt>ORIGIN</dt><dd>Brazil</dd><dt>TREATMENT</dt><dd>None</dd><dt>HARDNESS</dt><dd>7.5-8</dd></dl>\n<p> </p>";"in stock";new;96;https://gemmesterra.com/Botiga/en/home/554-aquamarine-320ct.html;http://gemmesterra.com/Botiga/998/AQUAMARINE_2;Gemmesterra
555;tourmaline;"<dl><dt>GEM TYPE</dt><dd>Tourmaline</dd><dt>SHAPE</dt><dd>Oval</dd><dt>WEIGHT</dt><dd>2.54 Ct.</dd><dt>SIZE</dt><dd>9.3 X 8 X 5.6 mm</dd><dt>QUANTITY</dt><dd>1 Piece</dd><dt>COLOR</dt><dd>Pale Green</dd><dt>CLARITY</dt><dd>SI</dd><dt>LUSTER</dt><dd>Superior</dd><dt>ORIGIN</dt><dd>Mozambique</dd><dt>TREATMENT</dt><dd>None</dd><dt>HARDNESS</dt><dd>7-7.5</dd></dl>\n<p> </p>";"in stock";new;98;https://gemmesterra.com/Botiga/en/home/555-turmalina.html;http://gemmesterra.com/Botiga/994/TOURMALINE.jpg;Gemmesterra
556;tourmaline;"<dl><dt>GEM TYPE</dt><dt></dt><dd>Tourmaline</dd><dt>SHAPE</dt><dd>Oval Cabochon</dd><dt>WEIGHT</dt><dd>4.68 Ct.</dd><dt>SIZE</dt><dd>11.8 X 9.2 X 5.5 mm</dd><dt>QUANTITY</dt><dd>1 Piece</dd><dt>COLOR</dt><dd>Purple Pink</dd><dt>CLARITY</dt><dd>I1-I2</dd><dt>LUSTER</dt><dd>Attractive</dd><dt>ORIGIN</dt><dd>Mozambique</dd><dt>TREATMENT</dt><dd>None</dd><dt>HARDNESS</dt><dd>7-7.5</dd></dl>\n<p> </p>";"in stock";new;84;https://gemmesterra.com/Botiga/en/home/556-turmalina.html;http://gemmesterra.com/Botiga/995/TOURMALINE.jpg;Gemmesterra
557;granat spersatite;"<dl><dt>GEM TYPE</dt><dt></dt><dt></dt><dd>Spessartite Garnet</dd><dt>SHAPE</dt><dd>Pear Shape</dd><dt>WEIGHT</dt><dd>2.29 Ct.</dd><dt>SIZE</dt><dd>9.9 X 7.5 X 4.1 mm</dd><dt>QUANTITY</dt><dd>1 Piece</dd><dt>COLOR</dt><dd>Fire Mandarin Orange</dd><dt>CLARITY</dt><dd>I1-I2</dd><dt>LUSTER</dt><dd>Superior</dd><dt>ORIGIN</dt><dd>Namibia</dd><dt>TREATMENT</dt><dd>None</dd><dt>HARDNESS</dt><dd>7-7.5</dd></dl>\n<p> </p>\n<p> </p>";"in stock";new;229;https://gemmesterra.com/Botiga/en/home/557-granat-spersatita.html;http://gemmesterra.com/Botiga/996/GRANAT_SPERSATITE.jpg;Gemmesterra
558;sapphire;"<dl><dt>GEM TYPE</dt><dd>Unheated Sapphire</dd><dt>SHAPE</dt><dd>Round</dd><dt>WEIGHT</dt><dd>1.19 Ct.</dd><dt>SIZE</dt><dd>5.8 X 5.8 X 3.6 mm</dd><dt>QUANTITY</dt><dd>1 Piece</dd><dt>COLOR</dt><dd>Platinum Blue</dd><dt>CLARITY</dt><dd>SI</dd><dt>LUSTER</dt><dd>Superior</dd><dt>ORIGIN</dt><dd>Tanzania</dd><dt>TREATMENT</dt><dd>UnHeated</dd><dt>HARDNESS</dt><dd>9</dd></dl>\n<p> </p>";"in stock";new;250;https://gemmesterra.com/Botiga/en/home/558-sapphire.html;http://gemmesterra.com/Botiga/997/SAPPHIRE.jpg;Gemmesterra
559;rodocrosite 44,60gr.;"<p>Rodocrosite. </p>\n<p>Argentina. Mina Ortiz</p>\n<p>Speciment, mineral rough with a polish face.</p>\n<p>44,60 gr.</p>";"in stock";new;135;https://gemmesterra.com/Botiga/en/home/559-rodocrosite-4460gr.html;http://gemmesterra.com/Botiga/1003/RODOCROSITE_44;Gemmesterra
562;rodocrosite 60,30gr.;"<p>Rodocrosite. </p>\n<p>Argentina. Mina Ortiz</p>\n<p>Speciment, mineral rough with a polish face.</p>\n<p>60,30 gr.</p>";"in stock";new;185;https://gemmesterra.com/Botiga/en/home/562-rodocrosite-4460gr.html;http://gemmesterra.com/Botiga/1006/RODOCROSITE_60;Gemmesterra
563;rodocrosite 13,10gr.;"<p>Rodocrosite. </p>\n<p>Argentina. Mina Ortiz</p>\n<p>Speciment, mineral rough with a polish face.</p>\n<p>13,10 gr.</p>";"in stock";new;52;https://gemmesterra.com/Botiga/en/home/563-rodocrosite-4460gr.html;http://gemmesterra.com/Botiga/1011/RODOCROSITE_13;Gemmesterra
564;rodocrosite 8,90gr.;"<p>Rodocrosite. </p>\n<p>Argentina. Mina Ortiz</p>\n<p>Speciment, mineral rough with a polish face.</p>\n<p>8,90 gr.</p>";"in stock";new;35;https://gemmesterra.com/Botiga/en/home/564-rodocrosite-4460gr.html;http://gemmesterra.com/Botiga/1015/RODOCROSITE_8;Gemmesterra
565;rodocrosite 17,90gr.(3u.);"<p>Rodocrosite. 3 Pieces</p>\n<p>Argentina. Mina Ortiz</p>\n<p>Speciment, mineral rough with a polish face.</p>\n<p>17,90 gr.3u.</p>";"in stock";new;71;https://gemmesterra.com/Botiga/en/home/565-rodocrosite-4460gr.html;http://gemmesterra.com/Botiga/1018/RODOCROSITE_17;Gemmesterra
566;rodocrosite 10,70gr.;"<p>Rodocrosite. </p>\n<p>Argentina. Mina Ortiz</p>\n<p>Speciment, mineral rough with a polish face.</p>\n<p>10,70 gr.</p>";"in stock";new;40;https://gemmesterra.com/Botiga/en/home/566-rodocrosite-4460gr.html;http://gemmesterra.com/Botiga/1023/RODOCROSITE_10;Gemmesterra
567;rodocrosite 41,25gr.;"<p>Rodocrosite. </p>\n<p>Argentina. Mina Ortiz</p>\n<p>Speciment, mineral rough with a polish face.</p>\n<p>41,25 gr.</p>";"in stock";new;205;https://gemmesterra.com/Botiga/en/home/567-rodocrosite-4460gr.html;http://gemmesterra.com/Botiga/1028/RODOCROSITE_41;Gemmesterra
568;rodocrosite 39,30gr.;"<p>Rodocrosite. </p>\n<p>Argentina. Mina Ortiz</p>\n<p>Speciment, mineral rough with a polish face.</p>\n<p>39,30 gr.</p>";"in stock";new;120;https://gemmesterra.com/Botiga/en/home/568-rodocrosite-4460gr.html;http://gemmesterra.com/Botiga/1032/RODOCROSITE_39;Gemmesterra
569;rodocrosite 45,40gr.;"<p>Rodocrosite. </p>\n<p>Argentina. Mina Ortiz</p>\n<p>Speciment, mineral rough with a polish face.</p>\n<p>45,40 gr.</p>";"in stock";new;140;https://gemmesterra.com/Botiga/en/home/569-rodocrosite-4460gr.html;http://gemmesterra.com/Botiga/1035/RODOCROSITE_45;Gemmesterra
570;rodocrosite 48,70gr.;"<p>Rodocrosite. </p>\n<p>Argentina. Mina Ortiz</p>\n<p>Speciment, mineral rough with a polish face.</p>\n<p>48,70 gr.</p>";"in stock";new;140;https://gemmesterra.com/Botiga/en/home/570-rodocrosite-4460gr.html;http://gemmesterra.com/Botiga/1039/RODOCROSITE_48;Gemmesterra
